talhao_id,semana,saude_solo_int,aspecto_cultura_int,umidade_solo_int,pragas_int
44,34,0,0,1,0
44,35,0,0,1,0
44,36,0,1,1,0
44,37,0,0,0,0
44,38,0,0,1,0
44,39,0,0,1,0
44,40,0,0,1,0
44,41,0,0,0,0
44,42,0,0,1,1
44,43,0,0,1,0
44,44,1,1,1,2
44,45,1,2,0,0
44,46,1,1,1,1
44,47,1,1,0,0
44,48,1,1,1,0
44,49,1,0,0,0
44,50,1,0,1,1
44,51,2,1,0,0
45,0,0,0,0,2
45,1,0,0,1,0
45,2,0,1,1,1
45,3,0,0,1,0
45,4,0,0,1,0
45,5,0,0,0,2
45,6,1,1,1,0
45,7,1,1,1,0
45,8,1,1,1,0
45,9,2,0,0,0
45,10,2,1,1,2
45,11,2,1,0,0
45,12,1,1,1,1
45,13,1,0,0,0
45,14,1,0,1,0
45,15,2,1,0,2
45,16,2,1,0,2
45,17,2,1,0,1
45,18,2,1,0,0
45,19,2,2,0,1
45,20,2,2,2,2
45,21,2,1,0,2
45,22,0,0,1,1
45,23,0,0,1,0
45,24,0,0,1,0
45,25,0,0,1,0
45,26,0,0,1,1
45,27,1,0,1,0
45,28,1,1,1,0
45,29,1,0,1,1
45,30,1,1,1,0
45,31,1,1,1,0
45,32,2,1,1,1
45,33,2,1,0,1
45,34,2,1,0,0
45,35,1,0,1,0
45,36,1,1,1,0
45,37,1,0,0,0
45,38,1,1,1,1
45,39,1,1,1,0
45,40,2,1,0,1
45,41,2,1,0,0
45,42,2,0,0,0
45,43,2,2,1,1
45,44,2,1,0,2
45,45,1,0,1,0
45,46,1,1,2,1
45,47,2,2,1,1
45,48,2,1,0,0
45,49,2,1,0,2
45,50,2,1,0,0
45,51,1,2,1,1
46,0,1,0,1,0
46,1,1,1,1,1
46,2,1,2,1,0
46,3,1,1,0,1
46,4,2,2,0,2
46,5,2,1,0,2
46,6,2,2,0,1
46,7,2,2,0,2
46,8,2,2,0,0
46,9,1,0,1,0
46,10,1,0,1,0
46,11,1,1,1,1
46,12,1,0,1,1
46,13,1,0,1,0
46,14,1,1,2,1
46,15,1,1,1,0
46,16,0,1,1,2
46,17,0,0,1,0
46,18,0,0,1,0
46,19,0,0,1,0
46,20,0,0,1,0
46,21,0,0,1,0
46,22,0,0,0,0
46,23,0,1,1,0
46,24,0,0,1,0
46,25,0,0,1,0
46,26,0,0,2,0
46,27,0,0,2,0
46,28,0,1,0,0
46,29,0,0,1,0
46,30,0,0,1,0
46,31,0,0,2,0
46,32,0,0,2,0
46,33,0,0,2,0
46,34,0,0,1,0
46,35,0,0,1,0
46,36,0,0,1,0
46,37,0,0,2,0
46,38,0,1,2,0
46,39,0,0,1,0
46,40,0,0,2,0
46,41,0,0,1,0
46,42,0,0,1,0
46,43,0,0,1,0
46,44,0,0,1,0
46,45,0,1,1,0
46,46,0,0,1,0
46,47,0,0,1,0
46,48,0,0,2,0
46,49,0,0,1,0
46,50,0,0,1,1
46,51,0,0,1,0
47,0,1,1,1,1
47,1,1,1,1,1
47,2,2,1,1,1
47,3,2,1,0,1
47,4,1,1,1,1
47,5,1,0,1,2
47,6,1,1,1,2
47,7,2,1,1,1
47,8,2,1,0,1
47,9,2,0,0,2
47,10,2,1,0,0
47,11,1,1,1,1
47,12,2,1,2,0
47,13,2,1,1,1
47,14,1,0,1,1
47,15,1,0,1,0
47,16,1,0,1,0
47,17,1,1,1,2
47,18,1,1,1,1
47,19,1,0,1,2
47,20,0,0,1,0
47,21,0,0,1,0
47,22,0,0,1,0
47,23,0,0,1,0
47,24,0,0,1,0
47,25,0,0,1,0
47,26,0,0,1,0
47,27,1,0,1,1
47,28,1,1,1,1
47,29,1,0,1,1
47,30,0,0,1,0
47,31,0,0,1,0
47,32,0,1,1,0
47,33,0,0,2,0
47,34,0,0,1,0
47,35,0,0,1,0
47,36,0,0,1,0
47,37,0,0,1,0
47,38,0,0,2,0
47,39,0,0,1,0
47,40,0,0,1,1
47,41,0,0,1,0
47,42,0,0,1,0
47,43,0,0,1,0
47,44,0,0,1,0
47,45,0,1,0,0
47,46,0,0,0,0
47,47,0,0,1,0
47,48,0,0,1,0
47,49,0,0,2,2
47,50,0,0,1,0
47,51,0,0,0,0
48,0,0,0,1,0
48,1,0,0,1,0
48,2,0,0,0,0
48,3,0,0,1,0
48,4,0,0,2,0
48,5,0,0,2,0
48,6,0,0,1,1
48,7,0,1,1,0
48,8,0,0,1,0
48,9,0,0,1,0
48,10,0,0,1,0
48,11,0,0,1,0
48,12,0,0,1,0
48,13,0,0,1,0
48,14,0,0,1,0
48,15,0,0,1,0
48,16,0,0,1,0
48,17,0,0,1,0
48,18,0,0,1,1
48,19,0,0,0,0
48,20,1,1,1,1
48,21,1,1,0,1
48,22,1,2,0,1
48,23,1,1,1,1
48,24,0,0,1,0
48,25,0,0,1,0
48,26,0,0,2,0
48,27,0,0,1,0
48,28,0,1,1,0
48,29,1,0,1,0
48,30,1,0,1,1
48,31,1,1,1,1
48,32,2,2,0,1
48,33,2,1,2,0
48,34,1,0,1,0
48,35,0,0,1,0
48,36,0,0,1,0
48,37,0,0,1,0
48,38,0,0,1,0
48,39,1,1,0,0
48,40,0,0,2,0
48,41,0,1,1,0
48,42,0,0,1,0
48,43,0,0,0,0
48,44,0,0,0,0
48,45,1,1,2,1
48,46,1,1,1,1
48,47,1,1,1,0
48,48,1,2,1,0
48,49,1,2,1,0
48,50,1,1,2,2
48,51,1,0,1,1
49,0,0,0,1,0
49,1,0,0,1,0
49,2,0,1,1,0
49,3,0,0,1,0
49,4,0,0,1,0
49,5,0,0,1,0
49,6,0,0,1,0
49,7,0,0,1,0
49,8,0,0,1,0
49,9,0,0,1,0
49,10,0,0,1,0
49,11,0,0,1,0
49,12,0,2,1,0
49,13,0,0,1,1
49,14,0,1,1,0
49,15,0,0,1,0
49,16,0,0,1,0
49,17,0,1,0,0
49,18,0,0,1,1
49,19,0,0,1,0
49,20,0,0,1,0
49,21,0,0,1,0
49,22,0,0,1,0
49,23,0,2,2,0
49,24,0,0,1,2
49,25,0,0,1,0
49,26,0,0,2,0
49,27,0,0,1,0
49,28,0,0,0,0
49,29,0,0,1,0
49,30,0,0,1,0
49,31,0,0,2,0
49,32,0,0,1,2
49,33,0,0,1,1
49,34,0,0,1,0
49,35,0,0,0,0
49,36,0,0,2,0
49,37,0,0,1,0
49,38,0,0,1,0
49,39,0,0,1,0
49,40,0,0,1,0
49,41,1,1,1,1
49,42,1,0,1,1
49,43,0,0,1,0
49,44,0,0,1,0
49,45,1,1,1,1
49,46,1,0,0,0
49,47,1,2,1,0
49,48,1,0,1,0
49,49,1,1,0,0
49,50,1,1,1,0
49,51,1,0,1,1
50,0,1,1,1,1
50,1,1,0,0,0
50,2,2,1,0,0
50,3,2,1,0,0
50,4,2,1,0,2
50,5,2,1,0,2
50,6,2,2,0,0
50,7,2,0,0,1
50,8,2,1,0,0
50,9,1,1,2,0
50,10,1,1,2,0
50,11,1,0,1,0
50,12,1,0,1,0
50,13,1,2,1,0
50,14,1,1,1,1
50,15,1,0,0,1
50,16,1,1,1,0
50,17,1,0,1,1
50,18,1,0,1,0
50,19,1,1,1,0
50,20,1,0,1,1
50,21,1,0,1,2
50,22,1,0,1,1
50,23,1,1,1,0
50,24,1,1,1,1
50,25,1,1,2,0
50,26,1,1,0,1
50,27,1,0,1,0
50,28,1,1,1,2
50,29,1,1,1,2
50,30,2,2,1,1
50,31,2,1,1,1
50,32,2,1,1,1
50,33,2,2,0,2
50,34,2,1,1,1
50,35,1,0,1,1
50,36,2,2,0,0
50,37,0,1,1,0
50,38,0,1,1,0
50,39,0,0,1,0
50,40,0,0,1,0
50,41,0,0,1,0
50,42,0,0,1,0
50,43,0,0,1,0
50,44,0,0,1,0
50,45,0,0,1,0
50,46,0,0,2,0
50,47,0,0,2,1
50,48,0,0,1,0
50,49,0,0,1,0
50,50,0,0,1,0
50,51,0,1,2,0
51,0,1,1,0,0
51,1,1,1,1,1
51,2,1,1,1,1
51,3,1,1,0,0
51,4,1,0,1,0
51,5,1,0,1,0
51,6,1,0,1,0
51,7,1,1,1,1
51,8,0,0,1,0
51,9,0,0,0,0
51,10,0,0,1,0
51,11,0,0,0,1
51,12,0,0,1,0
51,13,0,0,1,0
51,14,0,0,1,0
51,15,0,0,0,0
51,16,1,0,1,1
51,17,1,0,1,1
51,18,0,0,1,0
51,19,0,0,1,0
51,20,0,0,1,0
51,21,0,0,2,0
51,22,0,0,1,0
51,23,0,0,1,1
51,24,0,0,1,0
51,25,0,0,1,0
51,26,0,1,2,2
51,27,0,0,1,1
51,28,0,0,1,1
51,29,0,0,1,0
51,30,0,0,0,0
51,31,0,0,1,0
51,32,1,1,1,0
51,33,1,0,1,0
51,34,1,1,1,1
51,35,1,1,0,1
51,36,1,1,1,0
51,37,1,0,1,0
51,38,1,0,2,1
51,39,1,0,1,0
51,40,1,1,0,1
51,41,1,0,0,2
51,42,0,0,1,0
51,43,0,1,1,1
51,44,0,0,1,0
51,45,0,0,1,0
51,46,0,0,1,0
51,47,0,0,1,0
51,48,0,1,1,0
51,49,0,0,1,0
51,50,0,0,1,0
51,51,0,0,2,0
52,0,2,2,0,0
52,1,2,1,0,0
52,2,2,1,0,0
52,3,1,1,1,0
52,4,1,0,2,1
52,5,1,1,0,0
52,6,1,1,2,1
52,7,1,1,1,0
52,8,1,1,1,0
52,9,0,0,1,0
52,10,0,0,1,0
52,11,0,0,1,0
52,12,0,0,1,0
52,13,0,0,1,0
52,14,0,1,1,0
52,15,0,0,1,0
52,16,0,0,1,0
52,17,0,0,0,0
52,18,0,0,1,0
52,19,0,0,1,0
52,20,0,0,1,0
52,21,0,0,1,0
52,22,0,1,1,0
52,23,0,0,1,1
52,24,0,0,1,0
52,25,0,0,1,0
52,26,0,0,0,0
52,27,0,0,1,0
52,28,0,0,2,0
52,29,0,0,1,0
52,30,0,0,0,0
52,31,0,0,1,0
52,32,0,0,2,0
52,33,0,0,1,0
52,34,0,1,1,1
52,35,0,1,1,0
52,36,0,0,1,0
52,37,0,0,1,0
52,38,0,0,1,1
52,39,0,0,0,0
52,40,0,1,1,0
52,41,0,0,1,1
52,42,0,0,1,1
52,43,0,1,1,0
52,44,0,0,1,0
52,45,0,0,1,0
52,46,0,0,1,1
52,47,0,0,1,0
52,48,0,0,1,0
52,49,0,0,1,0
52,50,0,0,1,0
52,51,0,0,1,0
53,0,0,0,1,0
53,1,0,0,1,0
53,2,0,0,1,1
53,3,0,0,1,0
53,4,0,0,1,0
53,5,0,0,1,0
53,6,0,0,1,0
53,7,0,0,1,0
53,8,0,0,1,0
53,9,0,0,1,0
53,10,0,0,1,0
53,11,0,0,1,0
53,12,0,0,1,0
53,13,0,0,1,0
53,14,0,1,1,0
53,15,0,0,2,0
53,16,0,0,1,0
53,17,1,1,1,1
53,18,1,1,1,0
53,19,1,1,1,2
53,20,0,0,1,0
53,21,0,0,1,0
53,22,0,0,1,0
53,23,0,0,1,0
53,24,0,0,0,1
53,25,0,0,2,0
53,26,0,1,0,0
53,27,0,0,1,0
53,28,0,0,1,0
53,29,0,0,1,0
53,30,0,0,0,1
53,31,0,2,1,1
53,32,0,0,1,2
53,33,0,0,1,2
53,34,0,0,1,0
53,35,0,0,1,0
53,36,0,0,2,0
53,37,0,0,1,0
53,38,0,0,1,0
53,39,0,0,1,1
53,40,0,0,1,0
53,41,0,0,1,0
53,42,0,0,1,0
53,43,0,0,1,0
53,44,0,0,1,0
53,45,0,0,1,1
53,46,0,0,0,2
53,47,0,0,1,1
53,48,0,0,1,0
53,49,0,0,1,1
53,50,0,0,1,0
53,51,0,0,1,0
54,0,0,0,1,0
54,1,0,0,1,1
54,2,0,0,2,2
54,3,0,0,1,0
54,4,0,0,1,0
54,5,0,0,1,2
54,6,0,0,0,1
54,7,0,0,1,0
54,8,0,0,1,0
54,9,0,1,1,0
54,10,0,0,1,0
54,11,0,1,1,1
54,12,0,0,0,0
54,13,0,0,1,1
54,14,0,0,1,0
54,15,0,0,1,2
54,16,0,0,1,1
54,17,0,0,1,0
54,18,0,0,1,0
54,19,1,1,1,1
54,20,1,0,1,2
54,21,1,1,1,0
54,22,1,1,1,2
54,23,1,0,1,0
54,24,1,1,1,0
54,25,1,0,1,0
54,26,1,1,1,1
54,27,1,1,1,0
54,28,1,0,1,0
54,29,1,1,1,1
54,30,1,1,1,0
54,31,1,0,0,0
54,32,1,2,2,0
54,33,1,0,0,0
54,34,1,1,2,0
54,35,1,2,1,0
54,36,1,1,1,1
54,37,2,1,1,1
54,38,2,2,0,2
54,39,1,1,1,1
54,40,1,1,1,2
54,41,2,2,1,0
54,42,2,2,0,2
54,43,1,0,1,1
54,44,0,0,0,0
54,45,0,0,2,0
54,46,0,0,0,2
54,47,0,0,1,0
54,48,1,1,1,0
54,49,1,1,1,1
54,50,1,0,1,1
54,51,1,0,1,2
55,0,1,2,0,0
55,1,1,1,2,1
55,2,1,0,1,0
55,3,2,2,0,2
55,4,2,1,0,0
55,5,2,1,1,1
55,6,2,2,1,2
55,7,1,1,1,1
55,8,1,1,2,0
55,9,1,0,2,0
55,10,1,1,2,0
55,11,0,0,2,1
55,12,0,0,0,1
55,13,0,1,1,0
55,14,0,2,1,0
55,15,0,0,1,0
55,16,0,0,2,0
55,17,0,0,2,0
55,18,0,0,1,1
55,19,0,0,1,0
55,20,1,1,1,0
55,21,1,1,1,1
55,22,1,1,1,1
55,23,1,1,0,0
55,24,1,0,0,0
55,25,1,0,0,0
55,26,1,1,1,2
55,27,1,1,0,0
55,28,0,0,1,0
55,29,0,0,1,0
55,30,0,0,1,2
55,31,0,0,2,0
55,32,0,0,1,0
55,33,0,0,2,0
55,34,0,0,1,0
55,35,0,0,1,0
55,36,0,0,1,0
55,37,0,0,2,0
55,38,0,0,1,0
55,39,0,0,1,0
55,40,0,0,1,0
55,41,0,0,1,0
55,42,0,0,1,0
55,43,0,0,1,0
55,44,0,0,1,0
55,45,0,0,1,0
55,46,0,0,1,0
55,47,0,0,1,0
55,48,0,0,2,0
55,49,1,1,1,0
55,50,1,1,1,0
55,51,1,0,1,1
56,0,1,1,1,0
56,1,1,0,0,0
56,2,1,1,1,0
56,3,1,1,1,0
56,4,1,1,1,2
56,5,1,0,1,1
56,6,1,1,1,2
56,7,0,0,0,1
56,8,0,0,1,0
56,9,0,0,1,0
56,10,0,0,1,0
56,11,1,0,2,2
56,12,1,1,0,1
56,13,1,1,1,0
56,14,1,1,1,0
56,15,1,0,1,1
56,16,1,1,1,0
56,17,1,1,1,0
56,18,2,0,1,0
56,19,2,1,1,0
56,20,2,2,0,2
56,21,2,1,1,0
56,22,2,1,0,1
56,23,2,1,1,1
56,24,2,1,0,1
56,25,2,1,0,1
56,26,2,1,0,2
56,27,2,1,0,0
56,28,2,1,1,0
56,29,2,2,0,1
56,30,0,0,1,0
56,31,0,0,1,0
56,32,0,0,1,0
56,33,0,0,1,2
56,34,0,0,1,0
56,35,0,0,1,0
56,36,0,0,1,0
56,37,0,0,1,0
56,38,0,1,1,0
56,39,0,0,1,0
56,40,0,0,1,0
56,41,0,0,1,1
56,42,0,0,1,0
56,43,0,0,1,0
56,44,0,0,1,0
56,45,0,0,2,0
56,46,0,0,1,0
56,47,0,0,2,0
56,48,0,0,1,0
56,49,0,0,1,0
56,50,0,0,1,0
56,51,0,0,1,0
57,0,1,0,1,0
57,1,1,0,1,0
57,2,1,0,1,0
57,3,1,0,1,0
57,4,1,0,0,1
57,5,2,0,0,0
57,6,2,1,1,1
57,7,2,1,0,0
57,8,2,0,0,1
57,9,0,0,1,0
57,10,0,0,1,0
57,11,0,0,1,0
57,12,0,0,0,0
57,13,0,0,0,0
57,14,0,1,0,0
57,15,0,0,1,0
57,16,0,0,1,0
57,17,0,0,1,0
57,18,0,0,1,1
57,19,0,0,1,0
57,20,0,0,1,0
57,21,0,0,1,0
57,22,0,0,1,0
57,23,0,0,1,0
57,24,0,0,1,0
57,25,0,0,1,1
57,26,0,0,1,0
57,27,0,0,1,0
57,28,0,0,0,0
57,29,0,0,1,0
57,30,0,0,1,0
57,31,0,0,2,0
57,32,0,0,1,1
57,33,0,0,1,0
57,34,0,0,1,0
57,35,0,0,1,0
57,36,0,0,1,2
57,37,0,0,1,0
57,38,1,1,2,1
57,39,1,1,0,2
57,40,1,2,1,0
57,41,1,1,0,1
57,42,1,0,1,1
57,43,1,1,1,1
57,44,0,0,1,0
57,45,0,0,1,0
57,46,0,0,1,0
57,47,0,1,1,0
57,48,0,0,1,0
57,49,0,1,0,0
57,50,0,0,1,1
57,51,0,0,1,0
58,0,1,1,1,0
58,1,1,0,0,0
58,2,1,0,2,1
58,3,1,2,1,0
58,4,2,1,0,1
58,5,2,1,2,0
58,6,2,2,0,2
58,7,2,1,1,1
58,8,2,1,1,0
58,9,2,1,0,0
58,10,2,2,0,2
58,11,2,1,0,2
58,12,2,1,0,1
58,13,2,1,1,1
58,14,2,1,1,1
58,15,2,1,0,2
58,16,1,0,1,1
58,17,1,1,0,1
58,18,1,1,1,0
58,19,1,0,1,1
58,20,2,2,0,1
58,21,2,1,1,1
58,22,2,1,0,1
58,23,1,1,0,1
58,24,1,0,1,0
58,25,1,0,1,2
58,26,1,1,2,1
58,27,2,2,0,2
58,28,2,1,0,1
58,29,2,1,0,0
58,30,2,2,0,1
58,31,1,0,1,1
58,32,1,0,1,0
58,33,1,0,1,1
58,34,1,1,1,0
58,35,1,0,1,1
58,36,1,1,1,0
58,37,1,1,1,1
58,38,1,0,1,0
58,39,1,0,2,0
58,40,1,1,0,1
58,41,1,0,1,1
58,42,0,0,1,0
58,43,0,1,0,2
58,44,0,0,1,1
58,45,0,0,1,1
58,46,0,0,1,0
58,47,0,0,0,0
58,48,0,0,1,1
58,49,0,1,1,0
58,50,0,0,1,0
58,51,0,0,1,0
59,0,0,1,1,0
59,1,0,0,1,2
59,2,0,0,1,0
59,3,0,0,0,0
59,4,0,0,1,0
59,5,0,0,1,0
59,6,0,0,0,0
59,7,0,0,1,0
59,8,0,0,2,0
59,9,0,0,2,2
59,10,0,0,1,0
59,11,0,0,1,0
59,12,0,0,0,1
59,13,0,0,1,0
59,14,0,0,1,0
59,15,0,0,0,0
59,16,0,0,1,0
59,17,0,0,1,0
59,18,0,0,1,0
59,19,0,0,0,1
59,20,0,0,1,0
59,21,0,1,1,0
59,22,0,0,1,1
59,23,0,0,1,0
59,24,0,0,1,0
59,25,0,0,1,0
59,26,0,0,1,0
59,27,0,0,1,0
59,28,0,0,1,1
59,29,0,0,1,0
59,30,0,2,2,1
59,31,0,0,1,0
59,32,0,0,1,0
59,33,0,0,2,0
59,34,0,0,1,0
59,35,0,0,1,0
59,36,0,0,1,0
59,37,0,0,1,0
59,38,1,0,1,1
59,39,2,1,0,1
59,40,2,2,1,2
59,41,2,1,0,1
59,42,2,2,0,2
59,43,2,1,0,1
59,44,2,2,0,1
59,45,2,1,0,0
59,46,1,1,1,0
59,47,0,0,1,0
59,48,0,0,0,0
59,49,0,0,1,1
59,50,0,0,1,1
59,51,0,1,1,2
60,0,2,1,0,0
60,1,1,1,1,2
60,2,1,1,0,0
60,3,1,0,0,2
60,4,1,1,0,0
60,5,1,1,1,0
60,6,1,0,1,0
60,7,1,0,2,1
60,8,1,1,1,0
60,9,2,0,0,2
60,10,2,1,0,1
60,11,2,0,0,0
60,12,2,1,1,1
60,13,2,1,0,1
60,14,0,0,1,1
60,15,0,0,2,2
60,16,0,0,1,0
60,17,0,0,1,0
60,18,0,0,0,0
60,19,0,0,1,0
60,20,0,0,1,0
60,21,0,1,1,0
60,22,0,0,1,0
60,23,0,0,1,0
60,24,0,0,0,0
60,25,0,0,1,0
60,26,0,0,1,0
60,27,0,1,1,0
60,28,0,0,1,0
60,29,0,0,0,0
60,30,0,0,1,2
60,31,1,0,1,1
60,32,1,1,1,1
60,33,1,1,0,1
60,34,0,1,1,1
60,35,0,0,1,0
60,36,0,0,1,0
60,37,0,0,1,0
60,38,0,0,1,0
60,39,0,0,2,0
60,40,0,0,1,2
60,41,0,0,1,1
60,42,0,0,1,0
60,43,0,1,2,0
60,44,0,0,1,1
60,45,0,0,1,0
60,46,0,0,1,0
60,47,0,0,1,0
60,48,0,0,1,1
60,49,0,0,1,0
60,50,0,0,1,0
60,51,0,0,2,1
61,0,0,0,1,2
61,1,0,0,1,0
61,2,0,0,1,1
61,3,0,0,1,0
61,4,0,0,1,0
61,5,0,0,1,0
61,6,0,0,1,0
61,7,0,0,1,0
61,8,0,0,0,0
61,9,0,0,1,0
61,10,0,0,1,0
61,11,0,0,1,2
61,12,0,0,1,0
61,13,0,0,1,0
61,14,0,0,1,0
61,15,0,0,1,0
61,16,0,1,1,0
61,17,0,0,1,0
61,18,0,0,1,0
61,19,0,0,1,0
61,20,0,0,1,0
61,21,0,0,1,0
61,22,0,2,1,0
61,23,0,0,1,0
61,24,0,0,1,0
61,25,0,0,1,2
61,26,0,0,2,2
61,27,0,0,1,1
61,28,0,0,1,0
61,29,1,1,1,0
61,30,2,1,0,1
61,31,2,1,0,2
61,32,2,1,0,2
61,33,2,2,1,0
61,34,0,0,1,0
61,35,0,0,1,0
61,36,0,0,1,0
61,37,0,0,0,0
61,38,0,0,1,0
61,39,0,0,1,0
61,40,0,0,1,0
61,41,0,0,1,1
61,42,0,0,1,0
61,43,1,0,1,1
61,44,1,0,1,1
61,45,1,1,0,0
61,46,1,1,1,1
61,47,1,0,1,1
61,48,1,1,1,1
61,49,1,0,1,1
61,50,1,1,0,1
61,51,1,0,1,1
62,0,1,1,2,1
62,1,0,0,1,0
62,2,0,0,1,0
62,3,0,0,1,0
62,4,0,0,1,0
62,5,0,0,2,0
62,6,0,0,2,0
62,7,0,0,1,0
62,8,0,0,1,0
62,9,0,0,1,0
62,10,1,0,0,1
62,11,2,1,0,0
62,12,2,1,0,2
62,13,2,1,2,2
62,14,2,1,0,0
62,15,2,1,1,2
62,16,2,1,0,0
62,17,2,1,0,2
62,18,2,1,1,0
62,19,0,1,1,2
62,20,0,1,1,0
62,21,0,0,1,0
62,22,0,0,1,0
62,23,0,1,1,0
62,24,0,1,1,0
62,25,0,0,1,0
62,26,0,0,0,0
62,27,0,0,1,0
62,28,0,0,0,0
62,29,0,0,1,1
62,30,0,0,1,0
62,31,0,0,2,0
62,32,0,0,1,0
62,33,0,0,1,0
62,34,0,0,1,0
62,35,0,0,1,1
62,36,0,0,1,0
62,37,0,0,1,0
62,38,0,0,0,1
62,39,1,1,1,2
62,40,0,1,1,1
62,41,0,0,1,0
62,42,0,0,1,0
62,43,0,0,1,0
62,44,0,0,1,0
62,45,0,0,1,0
62,46,0,0,0,0
62,47,0,0,1,0
62,48,0,0,1,0
62,49,0,0,2,0
62,50,0,0,1,0
62,51,0,0,1,0
63,0,1,1,1,1
63,1,1,2,1,0
63,2,1,1,2,1
63,3,1,1,2,2
63,4,1,1,2,1
63,5,2,2,0,2
63,6,2,1,0,0
63,7,2,1,0,1
63,8,2,2,0,0
63,9,2,1,0,1
63,10,2,2,1,1
63,11,2,1,0,0
63,12,2,0,0,1
63,13,2,1,1,1
63,14,2,0,1,0
63,15,0,0,1,2
63,16,0,0,1,0
63,17,0,0,2,1
63,18,0,0,1,0
63,19,0,0,2,0
63,20,0,0,1,0
63,21,0,0,1,0
63,22,0,0,1,1
63,23,1,0,2,1
63,24,2,1,0,1
63,25,2,2,0,0
63,26,1,0,1,1
63,27,1,1,0,0
63,28,1,0,1,0
63,29,0,0,1,0
63,30,0,0,0,0
63,31,0,0,1,0
63,32,0,0,1,0
63,33,0,0,2,0
63,34,0,0,0,0
63,35,0,0,1,0
63,36,0,0,1,0
63,37,0,0,1,0
63,38,0,1,1,0
63,39,0,0,1,0
63,40,0,0,1,0
63,41,0,0,0,0
63,42,0,1,1,0
63,43,0,0,1,0
63,44,0,0,1,0
63,45,0,1,1,0
63,46,0,1,1,0
63,47,0,0,1,0
63,48,0,0,1,0
63,49,0,0,1,0
63,50,0,1,1,0
63,51,0,0,1,0
64,0,2,1,1,2
64,1,2,1,0,2
64,2,2,1,0,1
64,3,2,2,0,1
64,4,1,0,1,1
64,5,1,1,1,2
64,6,1,0,0,1
64,7,2,1,1,1
64,8,0,1,1,0
64,9,0,0,0,2
64,10,0,1,1,0
64,11,0,0,1,0
64,12,0,0,1,0
64,13,0,0,2,0
64,14,0,0,1,0
64,15,0,0,1,0
64,16,1,1,1,0
64,17,1,0,1,1
64,18,2,1,0,1
64,19,2,1,0,1
64,20,2,2,1,1
64,21,2,1,1,0
64,22,2,1,0,1
64,23,2,1,0,0
64,24,2,1,0,1
64,25,2,1,0,0
64,26,1,1,1,1
64,27,1,0,2,1
64,28,2,2,1,1
64,29,2,1,1,0
64,30,2,1,1,0
64,31,2,1,1,2
64,32,1,1,1,1
64,33,1,1,1,1
64,34,2,0,0,0
64,35,2,0,0,0
64,36,1,0,2,0
64,37,1,0,1,0
64,38,1,1,0,0
64,39,1,1,2,1
64,40,1,1,1,1
64,41,0,0,1,0
64,42,0,0,0,0
64,43,0,0,1,2
64,44,0,0,2,0
64,45,0,0,1,0
64,46,0,0,1,0
64,47,0,0,1,0
64,48,0,0,1,0
64,49,0,0,1,2
64,50,0,1,1,0
64,51,0,0,2,0
65,0,1,1,1,2
65,1,1,1,1,0
65,2,1,1,0,2
65,3,1,1,1,0
65,4,2,1,1,1
65,5,2,2,0,2
65,6,2,0,2,1
65,7,2,1,0,2
65,8,1,0,1,1
65,9,1,1,1,0
65,10,1,0,0,1
65,11,2,1,1,2
65,12,2,2,0,1
65,13,2,2,0,0
65,14,1,1,1,1
65,15,1,0,0,0
65,16,1,0,0,1
65,17,2,1,0,1
65,18,2,1,1,1
65,19,2,1,1,2
65,20,2,1,0,2
65,21,2,2,0,2
65,22,2,2,0,2
65,23,1,0,1,0
65,24,1,1,1,1
65,25,1,1,2,1
65,26,1,2,0,0
65,27,1,1,0,1
65,28,1,0,0,0
65,29,1,0,1,0
65,30,1,1,1,1
65,31,1,1,1,0
65,32,1,0,1,0
65,33,0,0,1,2
65,34,0,1,0,0
65,35,0,0,1,0
65,36,0,0,1,0
65,37,0,0,1,0
65,38,0,0,1,0
65,39,0,0,1,1
65,40,0,0,1,0
65,41,0,1,1,0
65,42,1,1,2,1
65,43,1,0,1,0
65,44,1,1,1,1
65,45,1,1,1,1
65,46,1,0,1,1
65,47,1,1,1,0
65,48,1,0,1,0
65,49,1,0,0,1
65,50,1,2,0,1
65,51,1,1,1,0
66,0,0,0,1,0
66,1,0,0,1,0
66,2,0,0,1,1
66,3,0,0,0,0
66,4,0,0,2,1
66,5,0,0,1,0
66,6,1,1,1,2
66,7,1,1,0,0
66,8,1,1,2,1
66,9,1,0,1,0
66,10,1,1,1,0
66,11,1,1,1,2
66,12,1,0,1,1
66,13,2,1,0,1
66,14,1,0,0,2
66,15,1,1,1,2
66,16,1,1,2,0
66,17,1,0,0,1
66,18,1,1,1,0
66,19,2,1,2,2
66,20,2,2,0,0
66,21,2,1,2,1
66,22,2,1,0,1
66,23,2,1,0,0
66,24,2,1,0,2
66,25,2,1,0,0
66,26,2,1,0,1
66,27,1,1,0,0
66,28,1,0,0,0
66,29,1,1,1,0
66,30,1,1,1,1
66,31,1,1,1,0
66,32,1,0,1,2
66,33,2,1,1,0
66,34,1,1,1,0
66,35,1,1,1,0
66,36,1,1,1,1
66,37,1,1,1,0
66,38,1,1,2,1
66,39,1,2,1,1
66,40,1,1,1,1
66,41,1,0,1,1
66,42,0,0,1,0
66,43,0,0,1,0
66,44,0,0,1,0
66,45,0,0,1,0
66,46,0,0,2,0
66,47,0,0,1,1
66,48,0,0,2,0
66,49,0,0,1,1
66,50,0,0,1,0
66,51,0,0,0,1
67,0,0,0,1,0
